x,y
457.738, 144.276
460.635, 144.496
462.229, 146.133
464.678, 146.85
480.862, 136.082
471.182, 147.277
468.31, 152.444
480.134, 146.115
474.09, 153.637
485.281, 148.283
487.607, 149.523
503.943, 141.127
502.248, 145.513
510.539, 143.113
500.183, 153.119
510.396, 149.694
513.437, 151.045
489.82, 162.5
509.793, 143.606
506.307, 142.757
493.665, 148.309
504.794, 137.166
492.506, 142.944
501.948, 132.451
485.815, 141.677
475.27, 146.85
493.58, 128.791
482.023, 135.098
465.951, 145.74
463.816, 144.713
462.567, 142.719
462.409, 139.866
453.467, 145.278
453.182, 142.635
456.193, 136.492
450.473, 139.213
442.815, 144.382
449.646, 133.655
445.118, 135.556
436.922, 141.86
435.494, 140.383
432.566, 140.82
430.897, 138.668
428.371, 137.692
425.334, 137.341
423.183, 135.944
418.434, 138.516
416.043, 137.535
413.619, 136.87
410.704, 136.885
407.887, 137.006
406.034, 135.233
402.267, 137.435
400.915, 134.849
398.038, 135.397
397.32, 131.615
396.592, 129.081
393.486, 133.805
393.221, 132.47
394.215, 128.466
392.17, 133.24
392.554, 132.132
394.71, 126.464
393.664, 129.965
392.519, 134.053
393.9, 131.274
394.277, 131.363
394.386, 132.701
395.676, 130.477
395.975, 131.371
395.993, 133.333
396.482, 133.679
397.055, 134.019
398.585, 131.652
400.112, 128.933
400.474, 130.134
401.078, 130.486
399.638, 136.759
401.24, 134.167
401.743, 134.712
402.41, 135.119
404.104, 132.146
404.938, 131.82
405.689, 131.875
405.675, 134.053
406.679, 133.115
406.688, 135.47
408.623, 131.892
409.078, 132.819
408.914, 135.441
409.305, 136.317
410.552, 135.011
411.105, 135.405
412.1, 134.846
413.109, 134.005
413.295, 135.482
414.311, 134.864
415.943, 132.065
415.376, 136.125
416.385, 135.172
417.297, 134.613
418.44, 133.62
417.815, 137.494
418.762, 137.077
419.842, 136.027
420.594, 135.829
421.456, 135.666
422.169, 135.586
423.326, 134.55
422.741, 138.306
424.006, 136.706
425.508, 134.652
425.945, 135.384
427.161, 134.179
426.75, 137.416
427.992, 136.133
427.205, 140.595
429.658, 135.369
430.173, 136.236
429.668, 139.755
431.347, 137.177
431.731, 138.18
432.275, 138.598
433.711, 136.74
433.625, 139.019
434.861, 137.753
435.294, 138.611
436.381, 137.422
437.235, 137.288
437.312, 139.081
438.679, 137.43
439.101, 138.205
439.538, 139.051
440.44, 138.775
441.085, 138.888
442.135, 138.177
442.408, 139.39
443.535, 138.45
443.133, 141.775
444.587, 139.499
446.273, 136.907
445.665, 140.726
446.606, 140.332
446.803, 141.889
447.509, 141.825
449.54, 138.212
449.135, 141.43
449.773, 141.934
450.642, 141.503
451.104, 142.158
452.74, 139.715
452.943, 141.134
454.26, 139.635
454.392, 141.262
456.188, 138.089
456.121, 140.683
457.63, 138.239
456.908, 142.767
458.217, 140.917
458.765, 141.69
459.266, 142.347
462.321, 135.332
462.455, 137.336
461.087, 143.395
462.006, 143.073
463.208, 141.658
463.755, 142.059
463.86, 144.141
466.094, 139.554
468.103, 136.016
466.241, 143.654
467.048, 143.286
468.791, 140.53
468.442, 143.579
469.274, 143.513
469.031, 146.251
470.78, 143.215
471.742, 142.77
472.988, 141.098
473.828, 141.015
475.202, 138.964
474.023, 144.849
471.771, 145.201
470.983, 141.049
468.605, 141.797
466.162, 143.073
464.06, 143.094
462.268, 142.279
460.158, 142.593
458.447, 141.024
456.519, 140.547
454.636, 139.604
452.384, 140.851
451.491, 133.991
448.481, 140.275
447.644, 132.062
444.595, 139.265
442.91, 136.575
441.245, 132.583
439.415, 129.821
437.097, 132.233
434.97, 133.99
432.71, 138.852
430.746, 137.367
429.01, 124.226
426.74, 135.712
424.753, 133.142
422.573, 130.616
420.485, 129.114
418.682, 135.355
416.382, 131.439
414.047, 127.954
411.992, 129.246
410.518, 135.144
407.484, 127.241
404.68, 121.821
402.388, 121.415
524.236, 156.135
400.575, 124.492
398.558, 125.668
522.023, 151.667
396.203, 125.11
518.752, 152.46
393.621, 123.077
513.506, 156.461
391.845, 125.417
515.768, 149.157
388.583, 121.1
514.907, 146.362
385.59, 118.3
512.147, 146.618
384.471, 123.444
508.075, 149.105
379.7, 114.284
505.369, 149.513
374.674, 105.371
504.507, 146.662
375.081, 115.396
503.084, 144.899
367.815, 100.024
499.906, 146.313
370.545, 116.97
497.685, 145.943
367.534, 115.503
496.272, 144.04
366.227, 119.145
489.97, 152.277
365.02, 122.703
491.852, 143.423
355.674, 105.07
489.347, 143.805
360.108, 122.947
488.714, 140.104
359.941, 128.657
484.375, 145.051
344.547, 98.904
483.031, 142.811
355.952, 131.007
482.114, 139.418
338.786, 99.5499
477.212, 146.613
339.573, 107.534
476.543, 142.505
473.461, 145.185
341.928, 123.673
472.579, 141.567
469.927, 143.282
330.963, 113.922
470.786, 133.084
332.258, 121.542
467.747, 136.052
464.155, 141.392
463.084, 137.586
460.314, 140.08
458.638, 138.569
456.168, 140.519
454.531, 138.33
452.408, 138.749
450.882, 135.496
448.746, 136.258
446.658, 135.976
444.388, 138.159
442.726, 135.028
440.626, 135.277
438.478, 136.605
436.371, 137.494
434.582, 134.627
432.48, 136.184
430.417, 136.927
428.512, 131.322
426.408, 131.366
424.364, 134.236
422.247, 132.017
420.147, 129.769
418.311, 135.022
416.268, 135.289
414.47, 138.307
411.764, 130.759
409.407, 128.285
407.225, 128.188
405.125, 128.17
402.755, 126.684
400.838, 128.57
399.156, 131.4
396.4, 128.238
395.301, 133.723
391.264, 124.928
390.137, 129.698
387.076, 126.174
381.287, 112.55
382.265, 125.38
379.471, 123.823
366.64, 88.7931
376.109, 128.308
368.66, 112.537
363.972, 106.413
364.704, 116.1
364.99, 123.788
355.934, 106.972
355.642, 112.962
356.407, 121.489
355.332, 124.869
342.294, 101.701
340.728, 104.825
341.046, 111.642
334.799, 105.031
349.301, 138.854
342.334, 125.375
345.85, 127.111
351.119, 132.46
340.675, 104.712
353.925, 127.481
343.586, 97.8718
348.907, 103.619
360.379, 124.7
360.84, 119.6
356.27, 100.421
360.518, 104.407
360.354, 95.8602
372.176, 123.259
375.679, 126.938
369.226, 97.4417
380.257, 126.585
380.016, 117.051
381.582, 113.705
386.53, 123.914
383.463, 100.325
392.43, 130.39
393.147, 122.931
396.769, 130.225
398.516, 127.671
400.768, 128.131
402.59, 125.542
405.566, 131.548
407.129, 127.37
409.524, 129.414
411.233, 124.877
414.353, 136.788
415.632, 125.257
418.224, 133.272
420.256, 132.758
422.36, 136.841
424.285, 126.3
426.417, 128.738
428.559, 128.488
430.459, 135.532
432.42, 137.553
434.388, 138.027
436.437, 136.56
438.742, 133.455
440.822, 133.261
442.442, 137.598
444.255, 139.233
446.568, 136.631
449.125, 133.763
450.244, 139.364
452.276, 139.487
454.388, 139.072
457.069, 136.16
458.144, 140.806
460.032, 141.284
462.246, 140.953
464.044, 141.816
467.289, 137.705
334.341, 120.081
469.543, 137.343
343.01, 130.917
469.383, 145.057
330.432, 101.304
472.534, 141.709
342.874, 120.211
473.541, 144.948
478.138, 137.953
480.368, 137.98
337.145, 89.0618
480.676, 143.193
349.675, 110.765
484.149, 139.992
349.716, 104.108
483.01, 148.364
352.81, 104.742
487.261, 143.501
353.25, 98.7881
490.555, 141.081
355.133, 96.0188
493.628, 139.555
369.709, 128.944
494.244, 143.292
367.743, 116.116
494.662, 147.311
373.92, 127.343
497.537, 146.234
371.916, 113.229
502.739, 140.928
376.722, 120.94
505.598, 140.271
375.785, 109.315
504.829, 146.087
382.153, 123.456
509.145, 142.98
384.853, 124.956
510.899, 144.365
385.176, 116.567
510.339, 149.561
387.598, 116.719
519.736, 138.732
392.158, 126.899
516.848, 147.5
395.002, 130.099
518.527, 148.98
396.732, 128
519.73, 151.043
399.01, 128.338
401.751, 132.046
403.083, 126.313
405.675, 129.572
406.505, 118.733
410.323, 133.221
412.103, 130.507
414.25, 130.675
416.115, 127.071
418.257, 126.409
420.654, 134.044
422.536, 128.906
424.725, 129.265
426.748, 134.214
428.932, 128.332
430.767, 136.724
433.051, 131.425
434.791, 137.017
437.166, 131.277
439.241, 131.846
441.718, 127.829
442.896, 136.7
444.71, 138.355
447.004, 136.626
449.705, 132.326
451.044, 136.661
453.507, 134.657
454.664, 139.458
456.311, 141.54
458.51, 140.74
462.478, 132.812
462.329, 142.036
464.692, 140.711
467.47, 138.396
467.847, 144.373
470.841, 141.51
471.356, 146.483
473.179, 147.342
476.901, 142.685
480.165, 139.581
481.07, 143.166
481.369, 147.935
485.554, 143.141
487.322, 144.265
490.907, 141.188
490.578, 147.154
493.423, 145.852
496.777, 143.857
497.412, 147.272
499.941, 147.039
502.243, 147.21
503.348, 149.47
507.689, 146.346
508.766, 148.666
507.662, 154.612
511.751, 152.033
515.495, 150.274
517.418, 151.305
522.001, 148.434
523.9, 149.703
524.817, 152.242
523.557, 153.959
526.705, 145.773
524.777, 144.431
519.897, 147.63
513.627, 153.125
513.041, 150.006
507.215, 155.336
510.262, 146.169
506.955, 147.608
507.914, 141.365
503.768, 144.419
500.998, 145.04
495.757, 150.505
494.882, 147.685
491.079, 150.752
492.925, 142.08
489.49, 144.366
487.937, 142.835
485.195, 144.007
482.105, 146.091
480.791, 143.894
478.713, 143.525
475.773, 145.876
474.375, 143.811
473.309, 139.242
471.901, 137.384
468.36, 144.766
468.55, 140.912
469.349, 135.671
466.852, 143.954
466.712, 143.99
468.574, 136.838
467.453, 141.85
467.173, 144.289
469.464, 136.515
468.254, 142.916
468.509, 144.251
468.562, 146.081
470.74, 139.472
470.859, 141.727
472.483, 137.371
471.771, 143.099
471.796, 145.768
472.365, 145.815
472.961, 146.624
475.724, 137.825
474.547, 145.715
475.339, 145.18
475.819, 146.123
477.078, 143.979
477.688, 144.375
478.383, 144.243
478.816, 145.742
479.586, 145.296
479.835, 147.214
480.535, 147.419
481.054, 148.2
481.915, 147.895
484.444, 140.049
484.88, 141.18
485.459, 141.89
484.679, 148.137
486.602, 143.195
486.097, 148.286
487.929, 143.541
488.418, 144.636
488.389, 147.72
489.753, 145.132
490.04, 146.887
491.052, 145.779
492.311, 143.447
494.046, 139.111
493.527, 144.442
492.709, 150.852
494.014, 148.51
496.141, 142.522
495.535, 148.223
496.126, 148.7
497.039, 147.822
497.298, 149.882
497.944, 150.13
498.263, 151.937
500.519, 145.409
500.762, 147.712
500.509, 151.568
503.084, 143.696
502.138, 150.826
503.891, 146.413
503.529, 151.089
506.058, 143.409
505.335, 149.417
505.481, 151.953
507.413, 146.788
507.435, 149.846
507.643, 151.935
509.361, 147.855
508.844, 152.995
509.094, 154.91
510.774, 150.988
510.837, 153.686
511.629, 153.503
512.694, 151.99
514.642, 146.942
514.362, 151.085
515.631, 148.709
515.789, 151.195
516.801, 149.901
516.34, 154.991
517.153, 154.535
517.815, 155.067
518.461, 155.145
520.079, 151.3
520.925, 150.89
523.096, 144.719
521.638, 154.006
523.686, 148.349
523.407, 152.487
526.215, 143.825
525.042, 151.722
526.275, 149.684
526.807, 150.412
527.275, 151.591
526.707, 156.946
527.394, 157.019
528.799, 154.257
530.79, 148.844
528.982, 159.604
531.799, 150.712
530.88, 157.729
531.551, 157.871
532.85, 155.368
534.695, 150.758
534.565, 154.27
534.276, 158.634
535.337, 157.132
536.155, 157.016
536.335, 146.938
533.843, 151.059
531.639, 151.634
529.466, 152.737
527.309, 153.279
525.173, 155.006
523.135, 151.962
521.027, 154.309
518.988, 151.583
516.926, 155.482
514.54, 145.47
512.996, 159.942
510.629, 153.756
508.269, 150.549
505.939, 148.219
503.517, 145.202
501.901, 150.77
499.234, 146.656
496.143, 140.696
494.758, 146.551
492.163, 144.609
488.574, 137.341
487.933, 145.9
483.462, 135.619
480.785, 134.485
481.019, 145.937
478.72, 145.963
470.967, 125.409
475.069, 149.706
463.081, 116.765
462.088, 122.742
462.172, 131.425
459.2, 130.556
461.964, 145.867
450.174, 120.485
452.153, 133.369
455.297, 147.831
448.389, 137.369
445.787, 137.602
438.861, 128.338
436.445, 135.383
430.907, 130.108
421.548, 117.719
419.331, 119.759
426.27, 143.746
408.964, 124.674
539.243, 155.996
537.603, 151.818
534.991, 156.809
532.908, 156.819
531.263, 151.129
529.255, 150.039
526.982, 152.578
525.045, 147.449
522.75, 153.462
520.675, 152.156
518.595, 148.768
516.618, 159.458
514.303, 149.471
512.491, 156.644
510.23, 153.192
507.461, 144.746
506.389, 157.416
503.67, 150.428
500.944, 146.161
498.79, 146.193
494.492, 131.955
494.119, 144.953
492.312, 147.74
485.942, 125.362
481.01, 113.049
484.267, 141.357
482.666, 144.662
480.231, 144.305
470.908, 116.935
476.065, 146.376
467.691, 125.132
465.559, 126.713
470.858, 152.285
461.456, 130.633
459.628, 133.141
461.331, 145.293
457.042, 140.529
447.428, 122.403
455.048, 148.296
440.286, 119.122
444.599, 135.958
432.219, 114.704
433.475, 124.138
425.461, 113.901
428.819, 127.104
419.081, 114.029
418.75, 119.714
417.543, 123.477
423.495, 139.746
402.754, 126.637
412.456, 126.071
418.506, 125.224
424.705, 130.878
433.972, 142.87
433.358, 136.182
433.244, 123.643
439.792, 131.51
436.673, 117.72
443.956, 127.885
446.651, 127.463
451.903, 133.935
453.402, 130.764
457.911, 135.725
455.696, 121.657
465.014, 141.497
465.363, 134.713
463.367, 119.356
474.794, 150.15
473.188, 135.702
470.278, 114.465
479.284, 140.377
482.418, 143.57
482.717, 134.07
486.507, 140.711
489.302, 143.499
489.203, 129.6
493.396, 140.367
494.476, 131.846
497.788, 138.501
501.273, 148.973
502.789, 141.879
505.772, 150.56
507.87, 150.101
509.544, 142.298
512.181, 150.39
514.66, 159.363
516.367, 148.563
518.662, 156.01
520.647, 159.444
522.812, 149.819
524.671, 159.665
527.154, 148.671
528.966, 155.075
531.747, 144.273
532.645, 159.944
535.387, 152.751
537.643, 151.453
539.453, 154.314
540.972, 158.537
543.666, 154.534
404.096, 122.35
419.152, 125.388
423.658, 121.827
423.231, 114.649
430.71, 123.434
431.562, 118.889
451.11, 155.687
447.115, 140.676
448.92, 138.644
449.436, 133.194
456.162, 143.773
453.348, 129.074
457.618, 133.62
458.508, 128.521
458.949, 121.507
470.81, 150.862
464.622, 121.982
465.994, 117.461
471.311, 126.698
469.805, 110.687
480.561, 144.018
483.084, 144.731
485.129, 143.547
487.262, 142.485
487.32, 130.488
491.932, 143.242
490.84, 121.321
496.863, 145.784
499.436, 148.232
502.132, 152.79
503.856, 148.569
504.69, 133.967
508.013, 147.085
509.847, 140.863
512.209, 143.259
514.588, 146.9
516.785, 148.582
519.018, 155.869
521.049, 150.714
523.18, 149.653
525.397, 148.205
527.523, 148.649
529.084, 159.119
531.695, 150.868
533.795, 151.609
534.956, 160.743
537.133, 159.171
539.88, 153.832
542.176, 152.481
543.316, 159.182
546.099, 154.561
545.866, 151.927
543.251, 149.557
539.37, 158.767
537.418, 150.088
534.728, 148.002
531.561, 153.458
529.576, 153.189
528.139, 147.748
527.001, 152.29
526.278, 145.123
525.848, 150.126
525.646, 154.698
525.576, 154.998
525.594, 145.54
525.816, 147.177
526.181, 153.887
526.496, 147.912
526.967, 150.242
527.565, 156.036
528.129, 156.179
528.798, 157.207
529.192, 150.332
529.839, 150.555
530.36, 149.166
531.187, 156.289
531.898, 157.288
532.43, 153.005
533.05, 147.187
533.792, 151.034
534.537, 153.253
535.345, 159.409
536.046, 156.868
536.604, 153.614
537.329, 155.089
537.995, 152.767
538.831, 158.366
539.474, 158.273
540.335, 161.709
540.937, 160.059
541.716, 160.451
542.247, 154.701
543.023, 159.545
543.788, 159.417
544.414, 158.67
545.231, 160.481
545.812, 156.593
546.56, 160.36
547.363, 161.699
547.951, 159.529
548.756, 160.88
548.31, 164.015
543.399, 158.526
544.105, 164.871
540.162, 161.94
537.895, 162.191
533.965, 159.688
531.919, 160.514
527.899, 158.095
521.603, 151.963
525.19, 162.373
513.472, 148.159
521.961, 165.795
509.558, 151.408
492.196, 135.459
506.424, 159.837
499.135, 154.044
487.885, 143.746
483.306, 142.285
485.33, 149.404
475.465, 141.709
472.222, 142.414
476.733, 160.118
549.107, 161.426
545.964, 159.882
542.123, 156.729
542.594, 162.81
541.042, 164.507
540.206, 167.414
530.113, 153.4
518.739, 137.746
531.011, 164.378
514.972, 141.638
509.118, 137.085
519.42, 158.387
516.734, 158.474
515.619, 161.233
511.88, 159.853
510.059, 161.577
509.982, 169.252
494.478, 153.075
497.807, 161.369
499.016, 166.939
477.593, 161.723
473.129, 148.579
486.587, 155.774
488.317, 153.814
479.852, 138.71
489.696, 146.875
496.994, 151.927
490.999, 139.41
500.012, 147.423
517.564, 168.1
512.335, 156.333
507.422, 144.156
521.256, 161.292
515.198, 146.997
529.43, 165.935
529.011, 160.915
530.256, 158.337
534.684, 161.829
538.274, 163.731
536.69, 155.942
539.914, 157.356
542.672, 157.886
548.197, 164.747
551.773, 162.367
462.715, 149.208
471.264, 145.715
495.773, 162.275
479.4, 137.333
482.712, 137.009
492.28, 144.856
504.636, 157.374
502.962, 150.714
505.821, 150.284
514.207, 158.381
514.834, 154.78
515.746, 151.776
510.559, 138.374
521.805, 152.305
525.546, 153.995
510.644, 122.269
530.119, 152.557
536.957, 160.394
540.092, 161.803
542.887, 162.374
543.713, 159.193
547.74, 162.765
548.691, 159.562
554.122, 161.372
556.425, 130.887
549.581, 144.295
549.314, 147.957
539.467, 142.767
550.735, 160.263
544.422, 158.498
548.306, 165.203
537.278, 163.339
537.634, 167.077
543.578, 178.073
555.398, 130.509
550.886, 146.358
550.109, 156.775
550.787, 174.331
537.498, 171.001
538.757, 175.218
520.964, 166.27
539.581, 182.224
537.948, 174.646
526.743, 163.18
527.628, 160.19
542.64, 168.065
537.028, 152.941
556.874, 155.642
552.462, 147.863
553.025, 140.549
551.309, 134.667
557.011, 136.499
531.48, 169.479
549.166, 175.744
546.333, 170.337
544.59, 165.55
556.182, 164.956
555.027, 153.295
556.751, 151.175
553.75, 132.308
556.758, 126.923
